
4,0.0263232
8,0.023543
12,0.0230566
16,0.0231411
20,0.0232627
24,0.0233702
28,0.0233562
32,0.0238016
36,0.0231104
40,0.0231795
44,0.0231168
48,0.023209
52,0.023328
56,0.0232653
60,0.0231219
64,0.0231667
68,0.0234022
72,0.0233741
76,0.0232218
80,0.0235034
84,0.0232205
88,0.0230976
92,0.0235405
96,0.023319
100,0.0232179
104,0.0231002
108,0.0231898
112,0.0232026
116,0.0232269
120,0.0231514
124,0.0231757
128,0.0230848
132,0.023191
136,0.0232218
140,0.0232128
144,0.0231872
148,0.0233216
152,0.0232717
156,0.0232026
160,0.0231514
164,0.0230886
168,0.0230797
172,0.0237466
176,0.0232102
180,0.0231782
184,0.0233677
188,0.0235085
192,0.0232256
196,0.0235213
200,0.0240051
204,0.0232973
208,0.0233408
212,0.0231206
216,0.0231885
220,0.023127
224,0.0232064
228,0.0234586
232,0.0232794
236,0.0230554
240,0.0231859
244,0.0230566
248,0.0231846
252,0.023657
256,0.023145
260,0.0231782
264,0.0230464
268,0.023081
272,0.0231027
276,0.0231386
280,0.0235072
284,0.023104
288,0.0231334
292,0.023177
296,0.0231718
300,0.0234099
304,0.0235661
308,0.0231373
312,0.0230221
316,0.0233178
320,0.0230605
324,0.0231808
328,0.0231386
332,0.0231795
336,0.0232128
340,0.0232192
344,0.0232218
348,0.0232986
352,0.0231795
356,0.023191
360,0.0233677
364,0.023255
368,0.0231002
372,0.023177
376,0.0234227
380,0.0231066
384,0.0233933
388,0.0232038
392,0.0231539
396,0.0237107
400,0.0233382
404,0.0232973
408,0.0232154
412,0.0230374
416,0.02352
420,0.0236506
424,0.0231923
428,0.0231398
432,0.023191
436,0.0231642
440,0.0230042
444,0.0231142
448,0.0231782
452,0.0231014
456,0.0233306
460,0.0231027
464,0.0234125
468,0.0232154
472,0.0231386
476,0.0229926
480,0.023223
484,0.0237811
488,0.0232934
492,0.023095
496,0.023017
500,0.0231667
504,0.023113
508,0.0231398
512,0.0233472
516,0.0234112
520,0.0232934
524,0.0233728
528,0.0230707
532,0.0232909
536,0.0238541
540,0.0235072
544,0.0234496
548,0.0233062
552,0.0232934
556,0.0231834
560,0.0233971
564,0.0242138
568,0.0234854
572,0.0234675
576,0.0235174
580,0.023383
584,0.0234253
588,0.0237171
592,0.0233933
596,0.0235712
600,0.0233485
604,0.0237005
608,0.0234803
612,0.0232614
616,0.0234701
620,0.023465
624,0.023584
628,0.0233958
632,0.0233344
636,0.0235866
640,0.0233075
644,0.0232666
648,0.0235891
652,0.0232602
656,0.0234304
660,0.0234547
664,0.023657
668,0.0234534
672,0.0231066
676,0.0234854
680,0.0238746
684,0.0233856
688,0.0240909
692,0.023328
696,0.0233779
700,0.0232986
704,0.0234714
708,0.0235136
712,0.0233882
716,0.0233382
720,0.0236198
724,0.023511
728,0.023369
732,0.0232717
736,0.0233152
740,0.0233805
744,0.0232973
748,0.0235034
752,0.0233037
756,0.0235059
760,0.0232384
764,0.0232525
768,0.0232243
772,0.0235584
776,0.0234304
780,0.0233165
784,0.0235123
788,0.0235059
792,0.0233254
796,0.0233984
800,0.0233357
804,0.0234253
808,0.0234304
812,0.023584
816,0.023817
820,0.0233651
824,0.0235686
828,0.0235354
832,0.0233843
836,0.0233088
840,0.0234662
844,0.0236058
848,0.0233062
852,0.0235686
856,0.0232717
860,0.0235968
864,0.0232678
868,0.0232563
872,0.0234534
876,0.0235814
880,0.0233357
884,0.0234688
888,0.0235072
892,0.0234266
896,0.0238336
900,0.0233024
904,0.0234829
908,0.0242278
912,0.0233882
916,0.0235046
920,0.023625
924,0.0234726
928,0.0233792
932,0.023497
936,0.0234752
940,0.023465
944,0.0232768
948,0.0233741
952,0.0230963
956,0.0232947
960,0.0232218
964,0.0234688
968,0.0231808
972,0.0235341
976,0.0234304
980,0.023296
984,0.023392
988,0.0234598
992,0.0234291
996,0.0232794
1000,0.0234214
1004,0.0231846
1008,0.0233754
1012,0.0232448
1016,0.0232922
1020,0.0235034
