
4,0.00663424
8,0.00658816
12,0.00666496
16,0.00733056
20,0.00651264
24,0.00736
28,0.00665216
32,0.00654848
36,0.00662016
40,0.00671104
44,0.00670464
48,0.00691584
52,0.0068864
56,0.00684416
60,0.00680704
64,0.00740224
68,0.00684672
72,0.00691584
76,0.00688
80,0.0067584
84,0.00682752
88,0.00710016
92,0.00699264
96,0.00753152
100,0.00694912
104,0.00680448
108,0.00687104
112,0.00692096
116,0.00713472
120,0.00708992
124,0.00747648
128,0.00717184
132,0.00851584
136,0.00846208
140,0.00853888
144,0.00847616
148,0.00841344
152,0.00863232
156,0.00851456
160,0.00851712
164,0.00842752
168,0.00846336
172,0.00839296
176,0.00850944
180,0.00788736
184,0.00790272
188,0.00782208
192,0.00797568
196,0.00811648
200,0.0082688
204,0.00806656
208,0.00822656
212,0.00841088
216,0.00846336
220,0.00839424
224,0.0083904
228,0.00794112
232,0.0077056
236,0.0078528
240,0.00782336
244,0.00843904
248,0.00851584
252,0.00845696
256,0.00835072
260,0.00940672
264,0.00938624
268,0.00938624
272,0.0093312
276,0.00943488
280,0.00903808
284,0.0093056
288,0.00899072
292,0.00970368
296,0.00976256
300,0.00994944
304,0.0098624
308,0.00957696
312,0.00945536
316,0.0094656
320,0.00949888
324,0.00937344
328,0.00930048
332,0.00941952
336,0.0092608
340,0.00937856
344,0.00936704
348,0.00944896
352,0.00948736
356,0.00962432
360,0.00974208
364,0.00974336
368,0.00966656
372,0.0104038
376,0.0107328
380,0.0103898
384,0.0108557
388,0.0104858
392,0.0105152
396,0.0106125
400,0.0105869
404,0.0106406
408,0.0106816
412,0.0105805
416,0.0108122
420,0.0107674
424,0.0111155
428,0.0110554
432,0.0106944
436,0.0108454
440,0.011616
444,0.0108518
448,0.0109862
452,0.0106304
456,0.0110157
460,0.0105638
464,0.0106918
468,0.0111245
472,0.0109171
476,0.0111168
480,0.0112154
484,0.0106061
488,0.0106842
492,0.0106496
496,0.0106509
500,0.01072
504,0.0106995
508,0.0106854
512,0.0109235
516,0.0121318
520,0.011991
524,0.0119808
528,0.0121638
532,0.0119078
536,0.0118707
540,0.0122637
544,0.0121229
548,0.0118426
552,0.0119846
556,0.011721
560,0.0119142
564,0.0121126
568,0.0120742
572,0.0120269
576,0.0122906
580,0.0365222
584,0.0364557
588,0.0361446
592,0.036727
596,0.0354253
600,0.0352986
604,0.0352704
608,0.0356685
612,0.0358797
616,0.0363533
620,0.0360371
624,0.0361165
628,0.0130995
632,0.0131443
636,0.0131712
640,0.0132262
644,0.0131622
648,0.0130701
652,0.0131085
656,0.0133542
660,0.013216
664,0.0132634
668,0.013024
672,0.0134336
676,0.0417344
680,0.0419763
684,0.0418624
688,0.0419955
692,0.0421286
696,0.0423808
700,0.0425933
704,0.0425062
708,0.0417203
712,0.0421018
716,0.041783
720,0.0418957
724,0.0417805
728,0.0421043
732,0.0421402
736,0.042007
740,0.0425216
744,0.0429197
748,0.0427174
752,0.0426432
756,0.0144307
760,0.0144922
764,0.0144294
768,0.0144192
772,0.0142758
776,0.0147878
780,0.0143757
784,0.0142989
788,0.0146611
792,0.015959
796,0.014729
800,0.0147021
804,0.0146138
808,0.0142822
812,0.0144077
816,0.0143411
820,0.0495923
824,0.0497075
828,0.049609
832,0.0496743
836,0.049399
840,0.0494246
844,0.0494784
848,0.0500915
852,0.0494374
856,0.0496794
860,0.0494221
864,0.0501799
868,0.0488064
872,0.0486669
876,0.0490739
880,0.0486515
884,0.0157555
888,0.0158912
892,0.0158093
896,0.0162573
900,0.0161331
904,0.0160051
908,0.0162598
912,0.0163226
916,0.0155622
920,0.0157939
924,0.0155571
928,0.0159309
932,0.0161062
936,0.0160794
940,0.0159411
944,0.0159347
948,0.0158464
952,0.0158861
956,0.015808
960,0.0160026
964,0.0157978
968,0.0159206
972,0.0157606
976,0.015927
980,0.0158285
984,0.0168384
988,0.0158464
992,0.0159194
996,0.0158502
1000,0.0158938
1004,0.0158323
1008,0.0159501
1012,0.0161664
1016,0.0161306
1020,0.0160499
