
4,0.00606592
8,0.00580352
12,0.00565888
16,0.00588928
20,0.00558848
24,0.00586368
28,0.00562944
32,0.00571392
36,0.0060608
40,0.00561152
44,0.00579456
48,0.00563712
52,0.00564352
56,0.00563712
60,0.00604928
64,0.008064
68,0.00573312
72,0.00562304
76,0.0058432
80,0.00567808
84,0.00569728
88,0.00585216
92,0.00579456
96,0.00579584
100,0.00574208
104,0.00589568
108,0.00580736
112,0.0057408
116,0.00667264
120,0.00682752
124,0.00678016
128,0.00668032
132,0.0070016
136,0.00681344
140,0.00687616
144,0.00699392
148,0.00701696
152,0.00722176
156,0.00708224
160,0.0069504
164,0.0069504
168,0.00706944
172,0.00711168
176,0.00704256
180,0.00643328
184,0.006496
188,0.00634368
192,0.00636032
196,0.00684416
200,0.00674944
204,0.00678656
208,0.0069888
212,0.00673536
216,0.0066944
220,0.00669696
224,0.00669952
228,0.00650624
232,0.00633984
236,0.00646656
240,0.00637568
244,0.00705024
248,0.00713472
252,0.00678656
256,0.00720896
260,0.00698624
264,0.00665088
268,0.00686208
272,0.00740096
276,0.00605696
280,0.00625152
284,0.00629888
288,0.00613632
292,0.00703872
296,0.00700032
300,0.0068864
304,0.00702208
308,0.0064128
312,0.00645376
316,0.00643584
320,0.00634368
324,0.00617984
328,0.00630144
332,0.0062656
336,0.00614912
340,0.00653952
344,0.00629888
348,0.00658432
352,0.0065984
356,0.00665856
360,0.00651136
364,0.0064576
368,0.00654848
372,0.00634368
376,0.0062656
380,0.006272
384,0.0065472
388,0.00635392
392,0.00630912
396,0.00649984
400,0.00630656
404,0.0063552
408,0.00642432
412,0.00630144
416,0.00630016
420,0.00653568
424,0.00641024
428,0.00683392
432,0.00630784
436,0.0063104
440,0.00682624
444,0.00649728
448,0.00672896
452,0.00605056
456,0.00617472
460,0.00614784
464,0.00622208
468,0.0062016
472,0.00671104
476,0.00674944
480,0.00685696
484,0.00626048
488,0.00659584
492,0.00627328
496,0.00609792
500,0.00639488
504,0.00609536
508,0.0060544
512,0.00614912
516,0.0064384
520,0.00608128
524,0.00612992
528,0.00620032
532,0.0060608
536,0.0059776
540,0.00594304
544,0.00630016
548,0.00591744
552,0.00585344
556,0.0058304
560,0.00591872
564,0.00610432
568,0.00605824
572,0.00622208
576,0.00621696
580,0.00569856
584,0.00584064
588,0.00596096
592,0.00588672
596,0.00599552
600,0.0058688
604,0.0056896
608,0.0060928
612,0.00613376
616,0.00617088
620,0.0062208
624,0.00621696
628,0.005792
632,0.00601216
636,0.00594432
640,0.00596736
644,0.00594176
648,0.0059776
652,0.00603776
656,0.00605184
660,0.00580736
664,0.00576128
668,0.00603904
672,0.005952
676,0.00593152
680,0.0062016
684,0.00613248
688,0.00585472
692,0.00588928
696,0.00600704
700,0.006464
704,0.00711296
708,0.00595584
712,0.00587136
716,0.00592896
720,0.00609536
724,0.00598528
728,0.00617472
732,0.00603904
736,0.00617856
740,0.0059712
744,0.00632192
748,0.00589952
752,0.0060608
756,0.00593024
760,0.00587776
764,0.00598016
768,0.0059008
772,0.00579456
776,0.00585216
780,0.00572544
784,0.00588672
788,0.0059008
792,0.007328
796,0.00592256
800,0.0060608
804,0.00678528
808,0.00589312
812,0.0058368
816,0.00577024
820,0.0058048
824,0.00609536
828,0.00588416
832,0.00585088
836,0.00600576
840,0.00600832
844,0.00585472
848,0.006016
852,0.00609664
856,0.00577792
860,0.005728
864,0.00598912
868,0.0059712
872,0.00593024
876,0.00676608
880,0.00585344
884,0.00568704
888,0.00604416
892,0.00597248
896,0.00592768
900,0.00590336
904,0.00586752
908,0.00602112
912,0.0057728
916,0.00572288
920,0.00576256
924,0.00564992
928,0.00626432
932,0.00561792
936,0.0058304
940,0.00566144
944,0.00585472
948,0.0057152
952,0.00580096
956,0.005728
960,0.00564352
964,0.0059392
968,0.00578176
972,0.00578048
976,0.0063488
980,0.0058176
984,0.00612736
988,0.00563968
992,0.00617728
996,0.0058688
1000,0.00608128
1004,0.00576768
1008,0.00564224
1012,0.0059392
1016,0.00600448
1020,0.0056512
