
4,1.44171
8,1.28142
12,1.29945
16,1.33106
20,1.3162
24,1.3195
28,1.28066
32,1.28458
36,1.2991
40,1.28311
44,1.28769
48,1.29478
52,1.2814
56,1.29189
60,1.34019
64,1.2914
68,2.34077
72,2.34461
76,2.34081
80,2.32529
84,2.32886
88,2.3379
92,2.33768
96,2.32559
100,2.3525
104,2.32418
108,2.33757
112,2.3571
116,2.36259
120,2.31379
124,2.34668
128,2.35203
132,2.34598
136,2.33229
140,2.32206
144,2.33568
148,3.6953
152,3.67722
156,3.67941
160,3.66185
164,3.66192
168,3.68753
172,3.69361
176,3.68473
180,3.66358
184,3.71126
188,3.68087
192,3.70248
196,3.66251
200,3.72175
204,3.68873
208,3.70105
212,3.70035
216,3.72167
220,3.66112
224,3.68434
228,5.52745
232,5.52779
236,5.63044
240,5.5523
244,5.5224
248,5.61168
252,5.56137
256,5.55005
260,5.5123
264,5.52217
268,5.56099
272,5.58243
276,5.55532
280,5.53022
284,5.56445
288,5.51546
292,5.52394
296,5.56004
300,5.52168
304,5.56867
308,10.7397
312,10.7334
316,10.7393
320,10.7506
324,10.7284
328,10.7327
332,10.776
336,10.7536
340,10.7263
344,10.745
348,10.7408
352,10.7745
356,10.6726
360,10.7196
364,10.8244
368,10.767
372,10.6712
376,10.7049
380,10.7464
384,10.6338
388,10.6684
392,10.7322
396,10.7359
400,10.7291
404,10.7227
408,10.801
412,10.6857
416,10.7455
420,10.7757
424,10.8136
428,10.8231
432,10.6987
436,10.7147
440,10.7119
444,10.8074
448,10.6595
452,10.6733
456,10.7502
460,10.7173
464,10.7774
468,17.7805
472,18.0477
476,17.8932
480,17.93
484,18.0086
488,17.9109
492,17.9385
496,17.9053
500,18.0256
504,18.0085
508,17.945
512,17.8567
516,17.9213
520,17.8866
524,18.0018
528,18.024
532,17.9154
536,17.8917
540,17.937
544,18.0688
548,17.8442
552,18.0174
556,18.0195
560,17.9238
564,17.9902
568,18.0606
572,17.9828
576,18.0226
580,17.9641
584,17.8765
588,17.913
592,17.8805
596,17.946
600,17.9772
604,18.0487
608,17.9088
612,17.9185
616,18.0313
620,17.9418
624,17.9662
628,37.714
632,37.8007
636,37.5214
640,37.448
644,37.7726
648,37.6795
652,37.6384
656,37.9321
660,37.8389
664,37.8186
668,37.6697
672,37.8963
676,37.6427
680,37.8541
684,37.8414
688,37.6181
692,37.6477
696,37.6068
700,37.6726
704,37.8492
708,37.6889
712,37.6393
716,37.6581
720,37.6168
724,37.654
728,37.671
732,37.4552
736,37.4831
740,37.8203
744,37.3908
748,37.6433
752,37.5936
756,37.6734
760,37.6799
764,37.5598
768,37.9139
772,37.6722
776,37.8091
780,37.5479
784,37.7595
788,37.5649
792,37.7867
796,37.7381
800,37.5898
804,37.7044
808,37.2779
812,37.718
816,37.6306
820,37.7233
824,37.8707
828,37.7783
832,37.7675
836,37.7417
840,37.7307
844,37.5787
848,37.8352
852,37.8274
856,37.8168
860,37.7174
864,37.7473
868,37.8953
872,37.5574
876,37.6741
880,37.7008
884,37.7704
888,37.8488
892,37.7171
896,37.6058
900,37.4784
904,37.5452
908,37.949
912,37.5182
916,37.5787
920,37.993
924,37.6458
928,37.6682
932,37.8906
936,37.7265
940,37.6329
944,37.5313
948,145.25
952,145.797
956,146.472
960,145.753
964,144.795
968,145.742
972,144.575
976,144.741
980,145.091
984,145.165
988,145.329
992,144.948
996,145.078
1000,145.723
1004,145.52
1008,145.416
1012,146.686
1016,144.695
1020,144.8
